spec,status,term_norm,term_stata,term_native,stata_coef,native_coef,coef_abs_diff,stata_std_err,native_std_err,se_abs_diff
fod_diff_endog_x_twostep,COMPARED,L1.y,L.y,L1.y,0.4886098941393419,0.4886099058104861,1.1671144162228586e-08,0.0417824469689617,0.0437420665215955,0.0019596195526337956
fod_diff_endog_x_twostep,COMPARED,x,x,x,1.048705483727288,1.0487056019174985,1.181902105074073e-07,0.5085459070572449,0.5156755038214594,0.007129596764214541
fod_diff_endog_x_twostep,COMPARED,w,w,w,-0.3566670663670232,-0.3566670772009129,1.0833889674266572e-08,0.0499534896803598,0.0468593947496876,0.0030940949306721977
