spec,status,term_norm,term_stata,term_native,stata_coef,native_coef,coef_abs_diff,stata_std_err,native_std_err,se_abs_diff
fod_diff_endog_x_onestep,COMPARED,L1.y,L.y,L1.y,0.473942186551745,0.4739421943302043,7.778459265583848e-09,0.0310182024092184,0.0312081554703279,0.00018995306110949906
fod_diff_endog_x_onestep,COMPARED,x,x,x,0.8900320917426116,0.8900321540714752,6.23288636258934e-08,0.4039213833111488,0.406394961126169,0.0024735778150202226
fod_diff_endog_x_onestep,COMPARED,w,w,w,-0.3459311796136544,-0.3459311849362922,5.322637830484922e-09,0.0294854664718536,0.029666032214948,0.0001805657430943991
