spec,command,kind,name,value_num,value_text
fod_diff_predet_x_onestep,estat_overid,scalar,chi2_J,9.012588209482166,
fod_diff_predet_x_onestep,estat_overid,scalar,df_J,2,
fod_diff_predet_x_onestep,estat_overid,scalar,p_J,.0110392949351641,
fod_diff_predet_x_onestep,estat_overid,scalar,chi2_J_u,9.814735843837235,
fod_diff_predet_x_onestep,estat_overid,scalar,p_J_u,.0073919188564222,
