model,term,coefficient,std_error,t_value,p_value
systemgmmkit_run_pooled_ols_spec,const,0.5405610030838549,4.16086053820305e-17,1.2991567444298598e+16,0.0
systemgmmkit_run_pooled_ols_spec,z_L1_risk,0.27224796761762143,5.787553222938703e-17,4704025295846594.0,0.0
systemgmmkit_run_pooled_ols_spec,z_degradation_index,3.590724548642549e-16,5.400872446572727e-16,0.6648415759052304,0.5061518273192138
systemgmmkit_run_pooled_ols_spec,z_sensor_mean_z,3.8451928303308776e-16,5.400872446576144e-16,0.7119577194918791,0.47649095817106146
systemgmmkit_run_pooled_ols_spec,z_pc2,5.912041586156121e-16,3.1105647980704296e-16,1.9006328335688507,0.057350121764715434
systemgmmkit_run_pooled_ols_spec,z_op_setting1,1.252677987433605e-15,2.7160171585825e-15,0.4612187310655219,0.6446416843861253
systemgmmkit_run_pooled_ols_spec,z_op_setting2,-1.7347073463603035e-16,9.003261791360566e-16,-0.1926754310337738,0.8472131660900744
systemgmmkit_run_pooled_ols_spec,z_op_setting3,7.802993354209646e-19,9.05707663379378e-16,0.0008615355340038862,0.9993125941838723
systemgmmkit_run_pooled_ols_spec,z_op_setting4,5.996395824371369e-16,2.14677685650993e-15,0.279320871481718,0.779998590336128
