model,term,coefficient,std_error,t_value,p_value
System GMM,x_pred,0.05587684521716385,0.13790656684733674,0.40517900267229334,0.685345938103463
System GMM,x_exog,0.2423543285116905,0.019690992950326204,12.30787747083499,8.215541560247816e-35
System GMM,L1_y,0.9292107947791666,0.04229323731394221,21.970670816273667,5.495096260295658e-107
System GMM,const,0.12949623064982374,0.035086580655068256,3.6907623436687897,0.00022358296072836343
