model,term,coefficient,std_error,t_value,p_value
Difference GMM,x_pred,0.265652910481588,0.22316455903103913,1.190390228784667,0.23389305174548936
Difference GMM,x_exog,0.2509995927449737,0.04470606228636736,5.614441977402993,1.9719758388715976e-08
Difference GMM,L1_y,0.7113802428597236,0.26494867043519366,2.6849738165933803,0.007253548842563256
