A21,A22,A23,A24,A25,A26,A27,A28
.000733552335225,-.0000428301933768,.0002487206303752,.0000761285467133,-.0001854361482746,-.0002065737973122,.0002443128263506,.0001725831664985
-.0000428301933768,.0001250153805253,-.0000550513858394,-.0000466589490872,-4.15849850950e-06,.000085022074275,.0000204380883446,-.0000657345198631
.0002487206303752,-.0000550513858394,.0021643905489806,.0004454497940684,-.0006045329275396,-.0012632520502041,.0008768362224226,.000745412432869
.0000761285467133,-.0000466589490872,.0004454497940684,.0051043735091794,.0003587342573839,-.0002286637097391,-.000518483525839,.0045799580824948
-.0001854361482746,-4.15849850950e-06,-.0006045329275396,.0003587342573839,.0008484637999196,.0006709271957353,-.0001407686120808,.0000498190527967
-.0002065737973122,.000085022074275,-.0012632520502041,-.0002286637097391,.0006709271957353,.0019249683769703,.0003603905077111,-.0007363689424139
.0002443128263506,.0000204380883446,.0008768362224226,-.000518483525839,-.0001407686120808,.0003603905077111,.0016628341591601,-.000392195082378
.0001725831664985,-.0000657345198631,.000745412432869,.0045799580824948,.0000498190527967,-.0007363689424139,-.000392195082378,.0046518417714395
