row_id,native_Ze_at_stata_b,stata_Ze,diff,abs_diff,native_scaled_to_stata,scaled_diff,abs_scaled_diff
1,103.60414069376819,-10.48920769645072,114.0933483902189,114.0933483902189,4.582397535187064,15.071605231637783,15.071605231637783
2,40.636790717780364,-32.38777562163545,73.02456633941581,73.02456633941581,1.7973599160817142,34.185135537717166,34.185135537717166
3,68.58108843960102,40.63679497167301,27.944293467928006,27.944293467928006,3.0333325340246455,-37.60346243764837,37.60346243764837
4,6.393383435056215,68.58108616567515,-62.18770273061893,62.18770273061893,0.2827785096051632,-68.29830765606998,68.29830765606998
5,-10.489206787673032,-11.40552750780587,0.9163207201328376,0.9163207201328376,-0.4639362385329015,10.941591269272967,10.941591269272967
6,-82.41503203965347,6.393391375390885,-88.80842341504436,88.80842341504436,-3.6452060424606874,-10.038597417851573,10.038597417851573
7,-75.43409448143127,19.85032359679903,-95.2844180782303,95.2844180782303,-3.336440091159125,-23.186763687958155,23.186763687958155
8,-32.38777177790347,-75.43409332789572,43.04632154999226,43.04632154999226,-1.4325068918234185,74.0015864360723,74.0015864360723
