candidate,left_offset,right_offset,time_min,time_max,missing_policy,candidate_Ze,target_stata_r7,abs_diff_to_r7,nonzero_rows
y[t-2] - y[t-3],2.0,3.0,3.0,13.0,skip_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,3.0,13.0,zero_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,2.0,13.0,skip_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,2.0,13.0,zero_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,1.0,13.0,zero_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,1.0,13.0,skip_missing,19.85032206483253,19.85032359679903,1.5319665003232785e-06,1056
y[t-2] - y[t-3],2.0,3.0,2.0,9.0,zero_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-2] - y[t-3],2.0,3.0,2.0,9.0,skip_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-2] - y[t-3],2.0,3.0,3.0,9.0,zero_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-2] - y[t-3],2.0,3.0,3.0,9.0,skip_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-2] - y[t-3],2.0,3.0,1.0,9.0,zero_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-2] - y[t-3],2.0,3.0,1.0,9.0,skip_missing,19.463882969930054,19.85032359679903,0.38644062686897485,672
y[t-5] - y[t-6],5.0,6.0,3.0,13.0,zero_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,1.0,13.0,zero_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,1.0,13.0,skip_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,4.0,13.0,zero_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,2.0,13.0,skip_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,2.0,13.0,zero_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,5.0,13.0,skip_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,5.0,13.0,zero_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,4.0,13.0,skip_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,3.0,13.0,skip_missing,20.368346423368088,19.85032359679903,0.5180228265690587,768
y[t-5] - y[t-6],5.0,6.0,4.0,9.0,zero_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,4.0,9.0,skip_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,5.0,9.0,zero_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,5.0,9.0,skip_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,3.0,9.0,zero_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,3.0,9.0,skip_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,1.0,9.0,zero_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,1.0,9.0,skip_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,2.0,9.0,skip_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t-5] - y[t-6],5.0,6.0,2.0,9.0,zero_missing,19.329090360282564,19.85032359679903,0.5212332365164656,384
y[t--1] - y[t-7],-1.0,7.0,2.0,10.0,skip_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,3.0,10.0,zero_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,1.0,10.0,zero_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,1.0,10.0,skip_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,5.0,10.0,zero_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,5.0,10.0,skip_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,4.0,10.0,zero_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,4.0,10.0,skip_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,2.0,10.0,zero_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t--1] - y[t-7],-1.0,7.0,3.0,10.0,skip_missing,19.134275878158846,19.85032359679903,0.7160477186401835,384
y[t-3] - y[t-2],3.0,2.0,5.0,13.0,skip_missing,20.99382855506702,19.85032359679903,1.1435049582679895,864
y[t-3] - y[t-2],3.0,2.0,5.0,13.0,zero_missing,20.99382855506702,19.85032359679903,1.1435049582679895,864
y[t-4] - y[t-1],4.0,1.0,5.0,10.0,zero_missing,18.433992477172094,19.85032359679903,1.4163311196269355,576
y[t-4] - y[t-1],4.0,1.0,5.0,10.0,skip_missing,18.433992477172094,19.85032359679903,1.4163311196269355,576
y[t-4] - y[t-2],4.0,2.0,5.0,13.0,zero_missing,18.38955082228872,19.85032359679903,1.4607727745103105,864
y[t-4] - y[t-2],4.0,2.0,5.0,13.0,skip_missing,18.38955082228872,19.85032359679903,1.4607727745103105,864
y[t-3] - y[t-2],3.0,2.0,5.0,9.0,skip_missing,21.380267649969475,19.85032359679903,1.5299440531704462,480
y[t-3] - y[t-2],3.0,2.0,5.0,9.0,zero_missing,21.380267649969475,19.85032359679903,1.5299440531704462,480
y[t--2] - y[t-3],-2.0,3.0,4.0,9.0,skip_missing,18.11653417990057,19.85032359679903,1.7337894168984604,576
y[t--2] - y[t-3],-2.0,3.0,4.0,9.0,zero_missing,18.11653417990057,19.85032359679903,1.7337894168984604,576
y[t--2] - y[t-3],-2.0,3.0,1.0,12.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,1.0,12.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,1.0,11.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,11.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,13.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,11.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,1.0,13.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,1.0,13.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,13.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,13.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,1.0,11.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,12.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,12.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,13.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,11.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,2.0,12.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,12.0,skip_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t--2] - y[t-3],-2.0,3.0,3.0,11.0,zero_missing,21.588256056778732,19.85032359679903,1.737932459979703,864
y[t-3] - y[t-1],3.0,1.0,2.0,9.0,zero_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t-3] - y[t-1],3.0,1.0,1.0,9.0,zero_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t-3] - y[t-1],3.0,1.0,3.0,9.0,skip_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t-3] - y[t-1],3.0,1.0,3.0,9.0,zero_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t-3] - y[t-1],3.0,1.0,2.0,9.0,skip_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t-3] - y[t-1],3.0,1.0,1.0,9.0,skip_missing,18.033824584476204,19.85032359679903,1.8164990123228257,672
y[t--2] - y[t-6],-2.0,6.0,4.0,13.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,4.0,11.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,4.0,11.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,4.0,12.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,11.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,12.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,11.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,12.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,11.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,11.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,12.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,13.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,13.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,11.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,12.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,12.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,12.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,13.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,11.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,1.0,13.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,3.0,11.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,11.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,12.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,13.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,13.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,2.0,12.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,13.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,5.0,13.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,4.0,12.0,zero_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t--2] - y[t-6],-2.0,6.0,4.0,13.0,skip_missing,17.702213716113114,19.85032359679903,2.148109880685915,576
y[t-6] - y[t--1],6.0,-1.0,2.0,9.0,skip_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,2.0,9.0,zero_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,3.0,9.0,zero_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,4.0,9.0,zero_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,5.0,9.0,zero_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,5.0,9.0,skip_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,1.0,9.0,skip_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,1.0,9.0,zero_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,4.0,9.0,skip_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-6] - y[t--1],6.0,-1.0,3.0,9.0,skip_missing,17.036362034645073,19.85032359679903,2.813961562153956,384
y[t-4] - y[t-1],4.0,1.0,3.0,12.0,zero_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,2.0,12.0,skip_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,4.0,12.0,zero_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,3.0,12.0,skip_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,1.0,12.0,zero_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,1.0,12.0,skip_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,4.0,12.0,skip_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-4] - y[t-1],4.0,1.0,2.0,12.0,zero_missing,22.897308298586474,19.85032359679903,3.0469847017874443,864
y[t-2] - y[t-4],2.0,4.0,5.0,12.0,skip_missing,16.60986188509305,19.85032359679903,3.2404617117059793,768
y[t-2] - y[t-4],2.0,4.0,5.0,12.0,zero_missing,16.60986188509305,19.85032359679903,3.2404617117059793,768
y[t-3] - y[t--2],3.0,-2.0,5.0,9.0,skip_missing,23.45291310868063,19.85032359679903,3.6025895118816003,480
y[t-3] - y[t--2],3.0,-2.0,5.0,9.0,zero_missing,23.45291310868063,19.85032359679903,3.6025895118816003,480
y[t-1] - y[t--1],1.0,-1.0,1.0,9.0,skip_missing,16.23194820368485,19.85032359679903,3.618375393114178,864
y[t-1] - y[t--1],1.0,-1.0,1.0,9.0,zero_missing,16.23194820368485,19.85032359679903,3.618375393114178,864
y[t--2] - y[t-2],-2.0,2.0,1.0,13.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,1.0,13.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,11.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,11.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,12.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,12.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,1.0,11.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,1.0,11.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,13.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,2.0,13.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,1.0,12.0,zero_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t--2] - y[t-2],-2.0,2.0,1.0,12.0,skip_missing,15.86528537718424,19.85032359679903,3.9850382196147898,960
y[t-3] - y[t-1],3.0,1.0,3.0,10.0,zero_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-3] - y[t-1],3.0,1.0,3.0,10.0,skip_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-3] - y[t-1],3.0,1.0,2.0,10.0,zero_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-3] - y[t-1],3.0,1.0,2.0,10.0,skip_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-3] - y[t-1],3.0,1.0,1.0,10.0,skip_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-3] - y[t-1],3.0,1.0,1.0,10.0,zero_missing,15.226258895439518,19.85032359679903,4.6240647013595115,768
y[t-4] - y[t-1],4.0,1.0,5.0,9.0,skip_missing,14.711072077076139,19.85032359679903,5.13925151972289,480
y[t-4] - y[t-1],4.0,1.0,5.0,9.0,zero_missing,14.711072077076139,19.85032359679903,5.13925151972289,480
y[t-2] - y[t-3],2.0,3.0,4.0,10.0,skip_missing,14.693857594610947,19.85032359679903,5.156466002188083,672
y[t-2] - y[t-3],2.0,3.0,4.0,10.0,zero_missing,14.693857594610947,19.85032359679903,5.156466002188083,672
y[t-5] - y[t-6],5.0,6.0,2.0,11.0,skip_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,1.0,11.0,skip_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,3.0,11.0,skip_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,4.0,11.0,skip_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,3.0,11.0,zero_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,2.0,11.0,zero_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,4.0,11.0,zero_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,5.0,11.0,zero_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,5.0,11.0,skip_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-5] - y[t-6],5.0,6.0,1.0,11.0,zero_missing,25.282571223371804,19.85032359679903,5.432247626572774,576
y[t-4] - y[t--1],4.0,-1.0,4.0,9.0,zero_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,3.0,9.0,zero_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,1.0,9.0,skip_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,1.0,9.0,zero_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,2.0,9.0,zero_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,2.0,9.0,skip_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,4.0,9.0,skip_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-4] - y[t--1],4.0,-1.0,3.0,9.0,skip_missing,25.45900531068638,19.85032359679903,5.60868171388735,576
y[t-2] - y[t--2],2.0,-2.0,3.0,12.0,zero_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-2] - y[t--2],2.0,-2.0,3.0,12.0,skip_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-2] - y[t--2],2.0,-2.0,3.0,13.0,skip_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-2] - y[t--2],2.0,-2.0,3.0,13.0,zero_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-2] - y[t--2],2.0,-2.0,3.0,11.0,zero_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-2] - y[t--2],2.0,-2.0,3.0,11.0,skip_missing,13.817782762801844,19.85032359679903,6.032540833997185,864
y[t-5] - y[t-6],5.0,6.0,2.0,10.0,skip_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,2.0,10.0,zero_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,4.0,10.0,skip_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,3.0,10.0,zero_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,4.0,10.0,zero_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,1.0,10.0,zero_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,3.0,10.0,skip_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,5.0,10.0,skip_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,1.0,10.0,skip_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t-5] - y[t-6],5.0,6.0,5.0,10.0,zero_missing,13.666425162972613,19.85032359679903,6.183898433826416,480
y[t--2] - y[t-1],-2.0,1.0,5.0,9.0,skip_missing,26.092130292017796,19.85032359679903,6.2418066952187665,480
y[t--2] - y[t-1],-2.0,1.0,5.0,9.0,zero_missing,26.092130292017796,19.85032359679903,6.2418066952187665,480
y[t-6] - y[t-1],6.0,1.0,4.0,12.0,zero_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,1.0,12.0,skip_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,3.0,12.0,skip_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,1.0,12.0,zero_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,2.0,12.0,zero_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,5.0,12.0,zero_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,2.0,12.0,skip_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,3.0,12.0,zero_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,5.0,12.0,skip_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-6] - y[t-1],6.0,1.0,4.0,12.0,skip_missing,26.20300279146051,19.85032359679903,6.35267919466148,672
y[t-2] - y[t-4],2.0,4.0,5.0,9.0,zero_missing,13.453703673652821,19.85032359679903,6.396619923146208,480
y[t-2] - y[t-4],2.0,4.0,5.0,9.0,skip_missing,13.453703673652821,19.85032359679903,6.396619923146208,480
y[t-2] - y[t-1],2.0,1.0,2.0,9.0,zero_missing,26.291831029793414,19.85032359679903,6.441507432994385,768
y[t-2] - y[t-1],2.0,1.0,2.0,9.0,skip_missing,26.291831029793414,19.85032359679903,6.441507432994385,768
y[t-2] - y[t-1],2.0,1.0,1.0,9.0,skip_missing,26.291831029793414,19.85032359679903,6.441507432994385,768
y[t-2] - y[t-1],2.0,1.0,1.0,9.0,zero_missing,26.291831029793414,19.85032359679903,6.441507432994385,768
y[t-2] - y[t-4],2.0,4.0,5.0,11.0,zero_missing,26.44237940935587,19.85032359679903,6.59205581255684,672
y[t-2] - y[t-4],2.0,4.0,5.0,11.0,skip_missing,26.44237940935587,19.85032359679903,6.59205581255684,672
y[t-1] - y[t-5],1.0,5.0,4.0,11.0,zero_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,2.0,11.0,skip_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,5.0,11.0,skip_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,5.0,11.0,zero_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,2.0,11.0,zero_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,4.0,11.0,skip_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,1.0,11.0,skip_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,1.0,11.0,zero_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,3.0,11.0,skip_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-5],1.0,5.0,3.0,11.0,zero_missing,12.839802189304848,19.85032359679903,7.010521407494181,672
y[t-1] - y[t-6],1.0,6.0,4.0,11.0,skip_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,4.0,11.0,zero_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,3.0,11.0,skip_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,2.0,11.0,skip_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,5.0,11.0,zero_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,1.0,11.0,zero_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,5.0,11.0,skip_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
y[t-1] - y[t-6],1.0,6.0,3.0,11.0,zero_missing,12.827731379227988,19.85032359679903,7.022592217571042,576
