A11,A12,A13,A14,A15,A16,A17,A18
.000757823289509,.0000151608618969,.0000506024221722,.0000304132503958,-.0000591247804859,-.0000246041032723,.0000730085139128,.0000380681109416
.0000151608618969,.0007770653972917,-.0000690839072558,-.0000541064469409,.0000164614900846,-.0000173752889651,-.0001312765407534,-.0000703694647245
.0000506024221722,-.0000690839072558,.0018060597958464,.000017752903359,-.0005891805355044,-.0006738999093036,.0013047902214639,.000154511375009
.0000304132503958,-.0000541064469409,.000017752903359,.0055128894606397,.0001162635371254,.0001279782392317,-.0000461803180573,.0052247898459905
-.0000591247804859,.0000164614900846,-.0005891805355044,.0001162635371254,.0008596342068285,.0005502168525907,-.0003339875784926,-.0000360291349503
-.0000246041032723,-.0000173752889651,-.0006738999093036,.0001279782392317,.0005502168525907,.0013695552152114,.0003471125254821,-.0001392592108348
.0000730085139128,-.0001312765407534,.0013047902214639,-.0000461803180573,-.0003339875784926,.0003471125254821,.0024854522834347,.0002106067709847
.0000380681109416,-.0000703694647245,.000154511375009,.0052247898459905,-.0000360291349503,-.0001392592108348,.0002106067709847,.0054929362819127
