V1,V2,V3,V4
.0042888237931024,.0262876249262929,-.0011842844237606,-.0013769691439232
.0262876249262929,.384167966930426,-.0128988096786525,-.0113404647659113
-.0011842844237606,-.0128988096786525,.0015122305153465,.0009232373497045
-.0013769691439232,-.0113404647659113,.0009232373497045,.0065855580095133
