software_ref,language_ref,model,term_ref,term_norm,coefficient_ref,std_error_ref,p_value_ref,status_ref,source_file_ref,software_other,language_other,term_other,coefficient_other,std_error_other,p_value_other,status_other,source_file_other,_merge
systemgmmkit,Python,Difference GMM,L1_y,L1_y,0.7113802428597236,0.2649486704351936,0.0072535488425632,OK,Artifacts\Joss\tables\22_difference_gmm_results.csv,pydynpd,Python,L1.y,0.7121708579598346,0.2104743675317692,0.0007153003367013,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_difference_gmm_results.csv,both
systemgmmkit,Python,Difference GMM,x_exog,x_exog,0.2509995927449737,0.0447060622863673,1.9719758388715976e-08,OK,Artifacts\Joss\tables\22_difference_gmm_results.csv,pydynpd,Python,x_exog,0.255128990660971,0.0412421263289765,6.166072259879052e-10,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_difference_gmm_results.csv,both
systemgmmkit,Python,Difference GMM,x_pred,x_pred,0.265652910481588,0.2231645590310391,0.2338930517454893,OK,Artifacts\Joss\tables\22_difference_gmm_results.csv,pydynpd,Python,x_pred,0.3165164228385906,0.1556921429778363,0.0420562244161473,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_difference_gmm_results.csv,both
