software_ref,language_ref,model,term_ref,term_norm,coefficient_ref,std_error_ref,p_value_ref,status_ref,source_file_ref,software_other,language_other,term_other,coefficient_other,std_error_other,p_value_other,status_other,source_file_other,_merge
systemgmmkit,Python,System GMM,L1_y,L1_y,0.9292107947791666,0.0422932373139422,5.495096260295658e-107,OK,Artifacts\Joss\tables\22_system_gmm_results.csv,pydynpd,Python,L1.y,0.9008371856140148,0.026845739305997,7.345650084540643e-247,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_system_gmm_results.csv,both
systemgmmkit,Python,System GMM,const,const,0.1294962306498237,0.0350865806550682,0.0002235829607283,OK,Artifacts\Joss\tables\22_system_gmm_results.csv,pydynpd,Python,_con,0.1454472781383439,0.0339086911495406,1.791721963873759e-05,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_system_gmm_results.csv,both
systemgmmkit,Python,System GMM,x_exog,x_exog,0.2423543285116905,0.0196909929503262,8.215541560247815e-35,OK,Artifacts\Joss\tables\22_system_gmm_results.csv,pydynpd,Python,x_exog,0.2731091634308979,0.0201395301019276,6.833876863438874e-42,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_system_gmm_results.csv,both
systemgmmkit,Python,System GMM,x_pred,x_pred,0.0558768452171638,0.1379065668473367,0.685345938103463,OK,Artifacts\Joss\tables\22_system_gmm_results.csv,pydynpd,Python,x_pred,0.1204363660778187,0.1001450249908532,0.2291235741899161,OK,Artifacts\Joss\tables\25_cross_software_comparison\25_python_pydynpd_system_gmm_results.csv,both
