software_ref,language_ref,model,term_ref,term_norm,coefficient_ref,std_error_ref,p_value_ref,status_ref,source_file_ref,software_other,language_other,term_other,coefficient_other,std_error_other,p_value_other,status_other,source_file_other,_merge
systemgmmkit,Python,2SLS,L1_y,L1_y,1.0229562365048053,0.0214533156333796,0.0,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_systemgmmkit_results.csv,linearmodels,Python,L1_y,1.022956236504805,0.021408574571889,0.0,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_linearmodels_results.csv,both
systemgmmkit,Python,2SLS,const,const,0.0613915083321916,0.0335845498893654,0.0675542388843035,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_systemgmmkit_results.csv,linearmodels,Python,const,0.0613915083321927,0.0335145090417215,0.0669828657030575,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_linearmodels_results.csv,both
systemgmmkit,Python,2SLS,x_exog,x_exog,0.249586985712353,0.0289802409529744,7.159931207433567e-18,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_systemgmmkit_results.csv,linearmodels,Python,x_exog,0.2495869857123527,0.0289198024284756,0.0,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_linearmodels_results.csv,both
systemgmmkit,Python,2SLS,x_pred,x_pred,-0.5080345721786573,0.1823732860647253,0.0053414709891321,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_systemgmmkit_results.csv,linearmodels,Python,x_pred,-0.5080345721786508,0.1819929451167103,0.0052463230018888,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_2sls_linearmodels_results.csv,both
