software_ref,language_ref,model,term_ref,term_norm,coefficient_ref,std_error_ref,p_value_ref,status_ref,source_file_ref,software_other,language_other,term_other,coefficient_other,std_error_other,p_value_other,status_other,source_file_other,_merge
systemgmmkit,Python,OLS,L1_y,L1_y,0.9675516115840662,0.0106426024014391,0.0,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_static_model_results_long.csv,R lm,R,L1_y,0.967551611584065,0.0106426024014392,0.0,OK,Artifacts\Joss\tables\27_static_cross_software_comparison\27_r_ols_results.csv,both
systemgmmkit,Python,OLS,_con,const,0.1147997046764556,0.020216974862036,1.748429165968617e-08,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_static_model_results_long.csv,R lm,R,(Intercept),0.114799704676456,0.0202169748620361,1.74842916596835e-08,OK,Artifacts\Joss\tables\27_static_cross_software_comparison\27_r_ols_results.csv,both
systemgmmkit,Python,OLS,x_exog,x_exog,0.2319791078268938,0.0190864652916756,6.07766055949637e-32,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_static_model_results_long.csv,R lm,R,x_exog,0.231979107826893,0.0190864652916757,6.0776605594986e-32,OK,Artifacts\Joss\tables\27_static_cross_software_comparison\27_r_ols_results.csv,both
systemgmmkit,Python,OLS,x_pred,x_pred,0.23614395314742,0.0218819207525131,7.50464498769473e-26,OK,Artifacts\Joss\tables\26_static_postestimation_comparison\26_static_model_results_long.csv,R lm,R,x_pred,0.23614395314742,0.0218819207525132,7.504644987693659e-26,OK,Artifacts\Joss\tables\27_static_cross_software_comparison\27_r_ols_results.csv,both
