param,native_coef,native_std_err,native_z,native_p_value,covariance_type
L1.y,0.6177402867458608,0.055379311870327005,11.154712218026937,6.791219963652166e-29,robust-clustered-two-step-uncorrected
x,1.8412953855362861,0.5964954883932813,3.086855510837131,0.0020228589649309487,robust-clustered-two-step-uncorrected
w,-0.4025232608807595,0.03686866462136769,-10.917760787231556,9.480430219809641e-28,robust-clustered-two-step-uncorrected
_con,0.0782609810950477,0.07662445681789654,1.0213577276122228,0.30708498541684015,robust-clustered-two-step-uncorrected
